"method","model","benchmark","model_key","mask_type","budget","requested_budget","effective_budget","budget_repaired","mask_id","converged","reason","n_obs","n_test","n_total","P","J","n_params","ridge_lambda","intercept_ridge","max_iter","tol","iterations","final_loss","gradient_norm","train_log_loss","train_brier","test_log_loss","test_brier","true_avg","true_sd","true_min","true_q25","true_q50","true_q75","true_max","pred_avg","pred_sd","pred_min","pred_q25","pred_q50","pred_q75","pred_max","alpha","prompt_eff_mean","prompt_eff_sd","item_diff_mean","item_diff_sd","score_rule","w1","mean_abs_error","prompt_mae","prompt_rmse","q25_abs_error","q50_abs_error","q75_abs_error"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","7","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","33","294.8978593346153","0.006443052480346392","0.1965951215179745","0.06307783476395895","0.3365698376805658","0.08949786118756616","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6808046786166542","0.061770282942450905","0.5301681001210559","0.6413300897893305","0.6732395781827077","0.7234306745710357","0.7956392087831438","3.8317689691085643","1.7763568394002505e-17","1.0077332313194887","-4.973799150320702e-16","10.202042099498026","observed_true_unobserved_fitted_probability_imputation","0.02526914040904063","0.008395321383345866","0.03816768507586812","0.04820977833243699","0.01866991021066955","0.026760421817292213","0.01343067457103575"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","8","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","35","296.8201734322178","0.00769095587485285","0.19787664597292193","0.06355570321724957","0.3632533489099834","0.09404619643623124","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6972722230145529","0.055315231211645395","0.5754747608482558","0.6475607977774449","0.6922655135141276","0.7334225671850036","0.8375947503299129","4.082441010189162","0.0","0.9174242056783473","1.9539925233402755e-16","10.233415435846963","observed_true_unobserved_fitted_probability_imputation","0.015517920733575314","0.008072223014552904","0.037076146157899996","0.04979634931144425","0.012439202222555124","0.007734486485872383","0.023422567185003684"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","9","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","47","317.85004387938113","0.006288297517662194","0.21189704274077045","0.06844138129386895","0.3534534141646057","0.08861686111773708","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6990374904001393","0.056132095994630836","0.5747008890980303","0.6666165848133525","0.6983646891297406","0.7397909838285905","0.8128201497386028","4.79010136810902","-1.1102230246251566e-17","0.8460969705596558","-2.1316282072803005e-16","9.49429577363122","observed_true_unobserved_fitted_probability_imputation","0.016969290978802773","0.00983749040013926","0.041426133015527444","0.05067465759468742","0.006616584813352477","0.0016353108702593655","0.029790983828590578"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","10","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","48","294.49160891016106","0.024126252172640507","0.19632442475002654","0.06275347678473203","0.33324148064840436","0.09244039113569043","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6938728616068771","0.07374555849999272","0.48567457483189425","0.6438625609174912","0.6899227257659628","0.7445240047707758","0.8231513512399726","4.8930858028317905","-2.2204460492503132e-17","1.187070278458142","3.019806626980426e-16","9.987079381756612","observed_true_unobserved_fitted_probability_imputation","0.029750039477975988","0.004672861606877077","0.043141170217746876","0.055088539324684105","0.016137439082508864","0.010077274234037148","0.034524004770775885"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","11","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","32","299.99298655341596","0.00921595067511216","0.19999190172375067","0.0646954289349408","0.3695093004736202","0.08911051476102737","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6766347033162907","0.0602755144216929","0.5150321218375636","0.6450102059307242","0.6824253682403034","0.7268501848455519","0.7715096389435665","4.179264032578703","3.9968028886505634e-17","0.8914506065495478","2.3092638912203257e-16","10.164640702280874","observed_true_unobserved_fitted_probability_imputation","0.023086301838865012","0.012565296683709315","0.03701100424775662","0.046982300765814285","0.014989794069275808","0.017574631759696535","0.016850184845551897"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","12","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","30","307.92210662029225","0.003169681594226212","0.20527706163964815","0.06653575596344871","0.43823247871338544","0.09203539825234747","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6925559023567603","0.06038851206133125","0.566343779739043","0.6597613309899276","0.7003781187582964","0.7279653588067084","0.8600790282551536","4.099254256560042","-4.884981308350689e-17","2.0131272721747853","-1.9539925233402755e-16","11.384752892701728","observed_true_unobserved_fitted_probability_imputation","0.01678648454060465","0.0033559023567603097","0.03472493845711854","0.047653756390603486","0.00023866901007241204","0.0003781187582964085","0.017965358806708465"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","13","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","33","307.80503283356546","0.002759410941470038","0.20520017608418745","0.06336468875544037","0.3136204394135682","0.08726462669581775","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6880678267897773","0.05672351734805339","0.5576249320848344","0.6399237004678604","0.691470187312241","0.7297845428775028","0.8298764246858328","4.034820743295738","4.884981308350689e-17","0.9165013759080916","-2.3092638912203257e-16","9.793855944693592","observed_true_unobserved_fitted_probability_imputation","0.01784459144114187","0.0011321732102227422","0.03230571451387477","0.04195374858534519","0.02007629953213963","0.008529812687758986","0.019784542877502864"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","14","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","34","295.9012705432739","0.016499348351494275","0.19726407456873438","0.06357022013236885","0.33237903473039826","0.08747543273753564","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6887815330869774","0.06413380459160192","0.5504025241326413","0.6447682202931722","0.6913916473772287","0.7393188215455371","0.8074964044646578","4.336410964838249","2.6645352591003756e-17","1.0385658468908183","5.329070518200751e-17","10.182269849046756","observed_true_unobserved_fitted_probability_imputation","0.022884504672041294","0.0004184669130226082","0.03480887721953708","0.04194611935481209","0.015231779706827875","0.008608352622771265","0.02931882154553711"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","15","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","33","271.8312160957428","0.003487157845604702","0.18121721186688963","0.057520384625080564","0.4435871855569939","0.09238442957902358","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6831127797748221","0.059253116844727276","0.5469012896613351","0.6479030932463722","0.6861943506665527","0.721154650236258","0.8065830439054893","4.297141386387246","-2.4424906541753444e-17","1.0656038161097663","-5.329070518200751e-16","10.415893199137571","observed_true_unobserved_fitted_probability_imputation","0.018123654833596937","0.006087220225177936","0.035710927751262576","0.04334922195447383","0.012096906753627845","0.0138056493334473","0.011154650236258057"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","16","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","45","287.1370382401285","0.00467488092894324","0.19142157778156363","0.06026788784151957","0.33881477380358516","0.09040631908282827","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6948777333400682","0.06605918708062875","0.5545388971552908","0.6490065839422797","0.689209826466809","0.7380067407255937","0.8200158154466163","4.747801209163266","2.1649348980190553e-17","1.1018210925212295","-8.881784197001253e-17","9.68348430320802","observed_true_unobserved_fitted_probability_imputation","0.02530947583814922","0.0056777333400681584","0.03727826310954142","0.04821440946772032","0.010993416057720307","0.010790173533191005","0.028006740725593726"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","17","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","45","289.10705798310954","0.023126047372222687","0.19273476622934543","0.061785668526308866","0.36891556524412394","0.08911607837041291","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.687740988934102","0.0514015675479258","0.5624158235433167","0.6584823392333193","0.6817957043649114","0.7122942470345751","0.8115134144513497","3.9942991834275103","2.6645352591003756e-17","0.8683785306418073","8.881784197001253e-17","9.939236469606191","observed_true_unobserved_fitted_probability_imputation","0.014798580295479749","0.0014590110658980748","0.03043952710483125","0.037982527804224286","0.0015176607666806952","0.01820429563508852","0.0022942470345751476"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","18","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","32","261.45483113538177","0.01058120620415608","0.17429961115559017","0.05592679750226199","0.439095224749118","0.09869667512126044","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6904157274337699","0.059358572100363736","0.5656109057370117","0.6515605408908438","0.6891685576130463","0.7290942421555066","0.8023634164788218","4.513637290031096","2.220446049250313e-18","1.0534829996883024","-4.973799150320702e-16","10.432104239120092","observed_true_unobserved_fitted_probability_imputation","0.018912045474630962","0.0012157274337698531","0.03774327327254587","0.04638420916391114","0.008439459109156222","0.01083144238695366","0.01909424215550659"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.3","0.3","0.3","False","19","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","1500","3500","5000","50","100","151","1e-06","0.0","1000","1e-07","31","314.3702630560659","0.006559819683631128","0.20957694631732363","0.06624114185506062","0.3331267744208597","0.09102768186449778","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6787086485423603","0.060937479789836345","0.5103801597774131","0.6332462790141536","0.670485484532907","0.7122860550597063","0.8213872048056039","4.44533602662566","3.7747582837255325e-17","0.938889277018814","4.440892098500626e-16","9.869683866087662","observed_true_unobserved_fitted_probability_imputation","0.023695311910377395","0.010491351457639686","0.039366124055116025","0.05057799348695305","0.026753720985846385","0.02951451546709294","0.00228605505970636"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","0","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","49","663.1972323487258","0.12681654361363628","0.2210643169542074","0.07045163663225722","0.27214193673157194","0.07992755362772454","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6902339907838075","0.04214919286751295","0.5908874425826375","0.6613369158308194","0.6922855742837806","0.716667421042136","0.8112783086579802","4.11328326883549","1.9428902930940238e-17","0.6094536341012321","-1.7763568394002505e-17","9.290195122946406","observed_true_unobserved_fitted_probability_imputation","0.006457004728289157","0.0010339907838075035","0.017931667245127465","0.021595890561398677","0.0013369158308194073","0.007714425716219386","0.006667421042136024"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","1","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","33","637.1058479865018","0.010398861092988381","0.21236716443879172","0.06818271863835555","0.2943772404247865","0.0850173146383598","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6930910728074956","0.03860691560340027","0.6079962400720776","0.6661353894643769","0.694790359443521","0.7180037534934075","0.7906745613200917","4.2387031473858","-8.881784197001253e-18","0.5513503757236745","-3.1974423109204507e-16","9.371195437206978","observed_true_unobserved_fitted_probability_imputation","0.006260179428833457","0.003891072807495566","0.01930919229056106","0.024922201080404056","0.006135389464376861","0.005209640556478989","0.00800375349340754"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","2","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","35","670.5711719727794","0.025843307605382827","0.22352229832647516","0.07157213667715072","0.2645228473392509","0.08020117777042389","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6858162720726202","0.04775091411320153","0.5504411728180945","0.6521902615097307","0.6903603439117549","0.7278932021749754","0.8054783629235485","4.329519886818058","-4.440892098500626e-18","0.6620830742366537","0.0","9.283509439809293","observed_true_unobserved_fitted_probability_imputation","0.010572374196297188","0.0033837279273798426","0.020492729870057246","0.027823178532272914","0.007809738490269336","0.009639656088245019","0.017893202174975475"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","3","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","35","647.6613191863715","0.012885943229969088","0.21588562995399282","0.06935680444060036","0.2733664409342602","0.08033377369750816","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.69101586557359","0.042941320891506006","0.6163908233056347","0.6650981363385458","0.6891180287514922","0.7217114099967332","0.8152612815517187","4.523214240599295","-2.7755575615628914e-19","0.6336470640684471","5.329070518200751e-17","9.448743904133398","observed_true_unobserved_fitted_probability_imputation","0.008651381521425054","0.0018158655735899254","0.01648578123765504","0.01927267329907792","0.005098136338545722","0.01088197124850776","0.011711409996733257"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","4","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","33","626.9067383283725","0.04303969787534329","0.20896724975401101","0.06724557705079094","0.33512107533498703","0.08573012254979342","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6875454028175864","0.04772179814128591","0.6008430680560585","0.6482533928166454","0.6867305891604023","0.7189352898032275","0.8243475455445322","4.0358657024251485","4.4408920985006264e-17","0.7260714079791446","-4.973799150320702e-16","10.026245387900447","observed_true_unobserved_fitted_probability_imputation","0.010602033341200103","0.0016545971824136751","0.022074815210527617","0.027116096274743148","0.01174660718335463","0.01326941083959765","0.008935289803227553"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","5","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","36","655.3991493445601","0.06809134015849486","0.21846499471884556","0.06995325336556457","0.27255556930878594","0.08083446910471333","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6941602545106403","0.042308143600231635","0.5944023363690619","0.6662491271972829","0.6990485396527788","0.7239962380446829","0.7765017117535866","4.510922704078384","-8.881784197001253e-18","0.6107435519024988","-3.375077994860476e-16","9.162786997202485","observed_true_unobserved_fitted_probability_imputation","0.009281445105240626","0.004960254510640305","0.017742602542908614","0.021352829776384828","0.006249127197282878","0.0009514603472211558","0.013996238044682974"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","6","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","36","648.5261832724676","0.010442481061894856","0.21617396125773614","0.06862067569014645","0.28103672059590135","0.08208405610085949","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6876108905726549","0.04513330262237929","0.5950890760772272","0.6579009664437341","0.6843643640448802","0.7234442268931027","0.7790000950365499","4.507687701762111","5.551115123125783e-18","0.6526776401106729","0.0","9.308262746317038","observed_true_unobserved_fitted_probability_imputation","0.01003433386507538","0.0015891094273451367","0.01683596684075035","0.021757165631089394","0.00209903355626595","0.015635635955119742","0.013444226893102762"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","7","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","34","636.7165846325184","0.017139463348997","0.21223738902910896","0.06712925998960104","0.282092240393315","0.08545933059966247","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6866413721874541","0.03991417443252246","0.6064314342173815","0.656874153401761","0.680681097711717","0.7147111618085387","0.7867597424752595","4.042552427184055","-2.220446049250313e-18","0.5880601355208961","1.4210854715202004e-16","9.43764722010881","observed_true_unobserved_fitted_probability_imputation","0.0069268091859408095","0.0025586278125458994","0.018737060824477618","0.023942398408739136","0.0031258465982390016","0.019318902288282924","0.0047111618085387"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","8","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","36","652.4624235412035","0.051383687361292986","0.21748605887812217","0.06944437641123918","0.2976889820520975","0.08444113119591044","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6902580340221292","0.0478359068023121","0.5849943812227963","0.6577356446617779","0.6915680974039339","0.7254847140002552","0.7937677098264604","4.1802108571025745","-1.5543122344752193e-17","0.6879945853103402","2.486899575160351e-16","9.249784057230288","observed_true_unobserved_fitted_probability_imputation","0.010583912206518907","0.0010580340221291173","0.0230580520330152","0.02812639194389233","0.0022643553382221127","0.008431902596066077","0.015484714000255195"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","9","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","33","652.5935316162025","0.00900637485599124","0.21752966810940058","0.0695144456710386","0.2837581859808642","0.0807455449418125","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6868391523194759","0.04440809990139251","0.6202111170445521","0.647346676585068","0.6896761611658028","0.7122767684069303","0.8287000330920532","4.288409576675342","2.2204460492503132e-17","0.6580045527748162","4.085620730620576e-16","9.552096553737469","observed_true_unobserved_fitted_probability_imputation","0.009214721826285964","0.0023608476805241363","0.01709182911877767","0.021161142699915658","0.012653323414932083","0.010323838834197185","0.002276768406930363"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","10","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","35","668.0127276793467","0.06065376600137651","0.2226693055221321","0.07203594557342005","0.30497206860548265","0.07795748416042445","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6805981790232711","0.03720036789803461","0.5855721600406124","0.6621429305341548","0.6769858207241376","0.701030864529477","0.7812912787309634","4.156450163639266","2.55351295663786e-17","0.53767389304624","1.9539925233402755e-16","9.851283324457608","observed_true_unobserved_fitted_probability_imputation","0.010401491532718729","0.008601820976728902","0.018630411210331658","0.023725568839381064","0.002142930534154819","0.023014179275862356","0.008969135470522915"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","11","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","41","670.8461155366673","0.02040348058364525","0.22361379944942927","0.07204630820524457","0.26806858368912595","0.07587494086059239","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6867877614552004","0.04244233472587518","0.5964967680166441","0.6620257828689194","0.6867392925430245","0.7147575770910365","0.8102937538993004","4.441647455615265","1.0547118733938987e-17","0.6111402031653549","-1.5987211554602254e-16","9.752350099758832","observed_true_unobserved_fitted_probability_imputation","0.007131513859668897","0.002412238544799661","0.016109614563147894","0.019945316474943412","0.0020257828689194124","0.013260707456975496","0.0047575770910365245"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","12","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","35","657.548572977083","0.01122675148005218","0.21918141594860313","0.06981732737195273","0.26963905091279217","0.0808732231996708","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6859461833185314","0.04617450910632674","0.5822022189107181","0.6440965359074085","0.6853833763854003","0.7233722594788834","0.7880677577812092","4.177474972827362","1.3322676295501878e-17","0.658792208338659","1.2434497875801754e-16","9.335864367071112","observed_true_unobserved_fitted_probability_imputation","0.010550771527455347","0.0032538166814686242","0.019480056324623244","0.025310550295978763","0.01590346409259158","0.0146166236145997","0.01337225947888343"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","13","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","36","644.924925337599","0.10861855961686562","0.21497332022528884","0.0693975016376981","0.30058955266918","0.07992310745403805","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6907704175257665","0.042270347576490244","0.6150327672308267","0.654278624377","0.6913610047137361","0.7221051076761086","0.8107854074403014","4.295572490899419","8.049116928532384e-18","0.6142172284100055","-2.6645352591003756e-16","10.005296364319054","observed_true_unobserved_fitted_probability_imputation","0.006767132789060666","0.0015704175257664765","0.01410859067344854","0.017774416012771535","0.0057213756230000135","0.008638995286263884","0.012105107676108617"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","14","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","37","650.0082375262316","0.018515261347672323","0.21666792017756473","0.06945111119739085","0.2755939787655159","0.08126546304254473","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6899933793980736","0.04810288462284339","0.5828749574457666","0.6586761315352347","0.697684517753181","0.7242627941526766","0.8040664549469261","4.301981346199127","-5.551115123125783e-18","0.6871145576791101","-3.552713678800501e-17","9.497744120939055","observed_true_unobserved_fitted_probability_imputation","0.009169070150256434","0.0007933793980735571","0.016665732311935313","0.02085434326275406","0.0013238684647652876","0.0023154822468189895","0.014262794152676617"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","15","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","54","662.6652017872573","0.043568943502841205","0.22088703872160786","0.07064671029272343","0.26317366356041966","0.08132162188246932","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6894148293654635","0.039914024894962714","0.586186680317788","0.666889712785462","0.6973839165709882","0.7144600465841455","0.8008029360506603","3.9433400598323196","-1.9984014443252817e-17","0.5653336744601689","1.7763568394002505e-17","9.07617126514569","observed_true_unobserved_fitted_probability_imputation","0.004900886957008053","0.00021482936546346476","0.01815001549206228","0.022564503036424786","0.006889712785462021","0.002616083429011762","0.0044600465841455605"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","16","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","34","648.0770497333097","0.012871857337251042","0.21602415791162913","0.069224606626079","0.29563798442098493","0.08204577583758069","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6842107601762941","0.04313940473078587","0.5783040972207043","0.660430932022447","0.6846448512661308","0.7108412391822361","0.7972493489342561","4.427169891207529","0.0","0.6134120185917905","-5.151434834260726e-16","9.604914738352402","observed_true_unobserved_fitted_probability_imputation","0.009240112838412428","0.0049892398237059155","0.01934562328876436","0.022759639292542353","0.0004309320224469282","0.015355148733869117","0.0008412391822361087"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","17","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","39","637.5561732450922","0.023912804770214277","0.21251718568517283","0.0678978669420209","0.2928412585430402","0.08272272425836665","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.6936077701023529","0.04110304782104812","0.6148000762082874","0.6644723767739034","0.7005675984767451","0.7262265456842176","0.816069815143745","4.4868009930926265","4.440892098500626e-18","0.6101077872748626","-7.105427357601002e-17","9.647198070330697","observed_true_unobserved_fitted_probability_imputation","0.005955222471309205","0.004407770102352826","0.01768005581214554","0.021939468320501535","0.0044723767739033304","0.0005675984767451459","0.016226545684217664"
"pe_rasch","prompteval_rasch_onehot","olym_math","deepseek-anthropic","random_uniform","0.6","0.6","0.6","False","18","True","CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH","3000","2000","5000","50","100","151","1e-06","0.0","1000","1e-07","40","604.2017793967879","0.04564703480251803","0.20139904256003546","0.06397626197337909","0.30436333297068213","0.09112711176414474","0.6892","0.03746236206419145","0.61","0.66","0.7","0.71","0.8","0.690460062795742","0.05214772906002403","0.5671384173536734","0.6617512919843993","0.6867978798495992","0.7286479012863047","0.8420364009934","4.261582837741117","2.2204460492503132e-17","0.8135203065389504","-2.3092638912203257e-16","9.677066322716428","observed_true_unobserved_fitted_probability_imputation","0.01314134307352963","0.0012600627957419785","0.019885831861840765","0.02441573420602608","0.0017512919843992725","0.013202120150400787","0.01864790128630478"
